Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
¿Como comienzo a utilizar Microsoft OneDrive? | como empiezo a usar como inicio con el uso iniciar sesion session loguearse login log in abrir MS OneDrive One Drive	Para comenzar a usar Microsoft OneDrive siga estos pasos:\n\n**En el navegador**\n\n1.  Ingrese a **office.com**\n2.  Inicie sesión con su email y contraseña de Microsoft 365.\n3.  Luego, haga clic en el icono de la esquina superior izquierda de la página, compuesto por nueve puntos.\n4.  En el menú que se despliega, haga clic en la aplicación de **OneDrive.**\n\n**En Windows 10**\n\n1.  Haga clic en el icono de Windows que se encuentra en el borde inferior izquierdo de la pantalla.\n2.  Se abrirá un menú, y se le habilitará la posibilidad de usar la barra de búsqueda, en ella escriba **onedrive.**\n3.  En el menú que se había abierto, verá los resultados de su búsqueda, haga clic sobre la aplicación **OneDrive.**\n4.  Inicie sesión con su email y contraseña de Microsoft 365.\n5.  Complete la configuración presionando en **siguiente** en todas las pantallas que lo requiera.\n6.  Abra el explorador de archivos de Windows.\n7.  En la barra lateral izquierda del explorador de archivos, verá la carpeta **OneDrive – Nombre de su empresa.** Lo que coloque en esa carpeta, estará alojado en OneDrive.\n\nPara saber más sobre el iniciar sesión en el navegador, [haga clic aquí](https://support.microsoft.com/es-es/office/cargue-y-guarde-archivos-y-carpetas-en-onedrive-a1397e56-61ec-4ed2-9dac-727bf8ac3357). Mientras que para saber más detalladamente cómo empezar en Windows 10, [ingrese aquí](https://support.microsoft.com/es-es/office/sincronizar-archivos-con-onedrive-en-windows-615391c4-2bd3-4aae-a42a-858262e42a49).	CHATBOT_onedrive		[]	False	[]	5001
¿Que sabes sobre Microsoft OneDrive? | ayuda ayudarme responderme soporte que puedes decirme podes conoces cual es tu conocimiento MS OneDrive One Drive	Puedo ayudarte a conocer como usar **Microsoft OneDrive**. Prueba preguntarme cosas cómo:\n\n*   ¿Como comienzo a utilizar Microsoft OneDrive?\n*   ¿Como cargar archivos o carpetas en Microsoft OneDrive?\n*   ¿Como compartir archivos o carpetas en Microsoft OneDrive?\n*   ¿Como crear un nuevo documento desde Microsoft OneDrive?\n*   ¿Como ahorrar espacio de mi disco en Microsoft OneDrive?\n*   ¿Como recupero un archivo eliminado en Microsoft OneDrive?\n*   ¿Como elegir que carpetas mantener sincronizadas en Microsoft OneDrive?\n\nEsos son algunos ejemplos de acciones en las que puedo guiarte. Pero intenta preguntarme por lo que gustes, **aunque no figuren en esta lista**.	CHATBOT_onedrive		[]	False	[]	5002
¿Como cargar archivos o carpetas en Microsoft OneDrive? | subir documentos file folder enviar MS OneDrive One Drive Como cargar archivo o carpeta en Microsoft OneDrive	Para cargar archivos o carpetas en Microsoft OneDrive haga lo siguiente:\n\n**En el navegador**\n\n1.  En la parte superior de la página web de OneDrive, verá una serie de botones, haga clic en el que dice **Cargar.**\n2.  Se le desplegará un pequeño menú en el que puede elegir entre subir **archivos** o **carpetas.** Haga clic en el que desee.\n3.  Luego, se habrá abierto una ventana para navegar por los archivos y carpetas de su disco, seleccione lo que desea.\n4.  Una vez hecha la selección, presione en el botón **Cargar.**\n\n**En Windows 10**\n\n1.  Abra el explorador de archivos de Windows.\n2.  En la barra lateral izquierda del explorador de archivos, verá la carpeta **OneDrive – Nombre de su empresa.** Lo que coloque en esa carpeta, estará alojado en OneDrive.\n\nPara saber más sobre cómo cargar archivos o carpetas, [haga clic aquí](https://support.microsoft.com/es-es/office/cargue-y-guarde-archivos-y-carpetas-en-onedrive-a1397e56-61ec-4ed2-9dac-727bf8ac3357).	CHATBOT_onedrive		[]	False	[]	5003
¿Como compartir archivos o carpetas en Microsoft OneDrive? | colaborar con la edicion de documentos ver visualizar mirar edicion editar colaborativamente MS OneDrive One Drive Como compartir archivo o carpeta en Microsoft OneDrive	Para compartir archivos o carpetas en Microsoft OneDrive, siga estos pasos:\n\n**En el navegador**\n\n1.  En la parte central de la página web de OneDrive, verá todos sus archivos y carpetas. Pose el puntero del ratón sobre el que desee.\n2.  A la derecha del nombre del archivo, habrá un icono de una flecha, haga clic en el.\n3.  Se abrirá un menú en el cual podrá agregar a todas las personas que desee compartir archivo / carpeta, además, podrá elegir si esas personas pueden ver y/o editar el contenido.\n4.  Una vez que haya agregado a todas las personas que desee, presione el botón **Enviar,** que se encuentra dentro de ese menú.\n\n**En Windows 10**\n\n1.  Abra el explorador de archivos de Windows.\n2.  En la barra lateral izquierda del explorador de archivos, verá la carpeta **OneDrive – Nombre de su empresa.** Haga clic en ella.\n3.  Una vez dentro de ella, haga clic derecho sobre el archivo / carpeta que desee.\n4.  Se abrirá un menú , haga clic en la opcion de **Compartir** acompañada por el icono de OneDrive.\n5.  Dentro de la ventana que se abre, agregue a todas las personas con las cuales quiere compartir este archivo / carpeta.\n6.  Cuando termine, presione el botón **Enviar,** en la parte inferior derecha de esa ventana.\n\nNota: Luego de estos pasos, se enviará un mail a las personas que haya agregado, notificando que ahora tienen acceso a ese archivo / carpeta.\n\nPara saber más sobre cómo compartir archivos o carpetas, [haga clic aquí](https://support.microsoft.com/es-es/office/colaborar-en-onedrive-d8a2a19a-e306-4ca5-9b00-19b0e96890d6).\n\nSi desea saber cómo acceder a la pagina web de su OneDrive, pregunte en este chat: **¿Como comienzo a utilizar Microsoft OneDrive?**	CHATBOT_onedrive		[]	False	[]	5004
¿Como crear un nuevo documento desde Microsoft OneDrive? | creacion archivos generar file MS OneDrive One Drive Como crear nuevos documentos desde Microsoft OneDrive	Para crear un nuevo documento desde Microsoft OneDrive, haga lo siguiente: \n\n**En el navegador** \n\n1.  En la parte superior de la página web de OneDrive, verá el botón **Nuevo,** haga clic en el. \n2.  Se desplegará un menú en el cual podrá elegir que tipo de archivo crear, puede ser de word, excel, etc. Haga clic sobre el que desee. \n3.  Luego, se le abrirá la pagina web propia de la herramienta que eligió y podrá comenzar a trabajar en su nuevo archivo, el cual estará alojado en su OneDrive. \n\n**En Windows 10** \n\n1.  Trabaje un archivo en la aplicación que desee, al guardarlo, seleccione la carpeta de **OneDrive – Nombre de su empresa.** \n\nPara saber más sobre como crear un nuevo documento desde OneDrive, [haga clic aquí](https://support.microsoft.com/es-es/office/crear-un-documento-desde-onedrive-profesional-o-educativo-4c54ddbf-e112-4165-b855-049e7dfec340). \n\nSi desea saber cómo acceder a la pagina web de su OneDrive, pregunte en este chat: **¿Como comienzo a utilizar Microsoft OneDrive?**	CHATBOT_onedrive		[]	False	[]	5005
¿Cómo realizar copias de seguridad de las carpetas de mi computadora con Microsoft Onedrive? | copiar clonar resguardar asegurar respaldar MS OneDrive One Drive Como realizar copia de seguridad de la carpeta de la computadora en Microsoft OneDrive	Para realizar copias de seguridad de sus carpetas en Microsoft OneDrive, siga estos pasos:\n\n**En Windows 10**\n\n1.  Haga clic en el icono de la nube que se encuentra en el extremo derecho de su barra de tareas de Windows.\n2.  Se abrirá un menú, en la esquina inferior derecha del mismo, verá el botón **Ayuda y configuración,** haga clic en el.\n3.  En el menú que aparece, haga clic sobre **Configuración.**\n4.  Luego, verá que se abrió una ventana, la cual tiene algunas secciones, haga clic en la pestaña de **Copia de seguridad.**\n5.  Posteriormente, haga clic en el botón **Administrar copias de seguridad,** que verá al comienzo del contenido de esa sección.\n6.  Se le abrirá una nueva ventana en la cual podrá seleccionar las carpetas que desea incluir en la copia. Haga clic sobre las que desee.\n7.  Una vez hecho eso, haga clic sobre el botón **Iniciar copia de seguridad,** que se encuentra en el borde inferior derecho de esa ventana.\n\nPara saber más sobre como hacer copias de seguridad de sus carpetas en OneDrive, [haga clic aquí](https://support.microsoft.com/es-es/office/realizar-copias-de-seguridad-de-sus-documentos-im%C3%A1genes-y-carpetas-del-escritorio-con-onedrive-d61a7930-a6fb-4b95-b28a-6552e77c3057).	CHATBOT_onedrive		[]	False	[]	5006
¿Como ahorrar espacio de mi disco en Microsoft OneDrive? | ahorrar espacio en el disco liberar MS OneDrive One Drive Como ahorrar espacios de mis discos en Microsoft OneDrive	Para ahorrar espacio en disco con Microsoft OneDrive, disponemos de una funcionalidad llamada **Archivos a petición,** la cual nos descargará un archivo solo cuando lo necesitemos, para activarla haga lo siguiente:\n\n**En Windows 10**\n\n1.  Haga clic en el icono de la nube que se encuentra en el extremo derecho de su barra de tareas de Windows.\n2.  Se abrirá un menú, en la esquina inferior derecha del mismo, verá el botón **Ayuda y configuración,** haga clic en el.\n3.  En el menú que aparece, haga clic sobre **Configuración.**\n4.  Luego, verá que se abrió una ventana, la cual tiene algunas secciones, haga clic en la pestaña de **Configuración.**\n5.  Dentro de esa sección, debe marcar la casilla que dice **Ahorrar espacio y descargar archivos a medida que se usan.**\n\nPara saber más sobre cómo ahorrar espacio de su disco, [haga clic aquí](https://support.microsoft.com/es-es/office/ahorre-espacio-en-disco-con-archivos-a-petici%C3%B3n-de-onedrive-para-windows-10-0e6860d3-d9f3-4971-b321-7092438fb38e).	CHATBOT_onedrive		[]	False	[]	5007
¿Como recupero un archivo eliminado en Microsoft OneDrive? |  recuperar restaurar borrado restablecer MS OneDrive One Drive Como recupero archivos eliminados en Microsoft OneDrive	Para recuperar un archivo eliminado en Microsoft OneDrive debe hacer lo siguiente:\n\n**En el navegador**\n\n1.  En la parte izquierda de la pagina web de OneDrive verá el panel de navegación. Haga clic sobre **Papelera de reciclaje.**\n2.  Luego, en la parte central de la página, verá el listado de los archivos que eliminó. Pose el puntero del ratón sobre el que desee recuperar.\n3.  Verá que a la izquierda del nombre del archivo / carpeta, aparecerá un circulo, haga clic sobre el.\n4.  Luego, en la parte superior de la página, haga clic en el botón **Restaurar.**\n\n**En Windows 10**\n\n1.  Si eliminó un archivo que estaba dentro de su carpeta de OneDrive, debe abrir la papelera de reciclaje tradicional de Windows.\n2.  Luego, encontrará dicho archivo dentro de la misma, haga clic con el botón derecho sobre el.\n3.  En el menú que se abre, haga clic en la opción **Restaurar.**\n\nPara saber más sobre cómo recuperar un archivo eliminado, [haga clic aquí](https://support.microsoft.com/es-es/office/restaurar-archivos-eliminados-o-carpetas-en-onedrive-949ada80-0026-4db3-a953-c99083e6a84f).\n\nSi desea saber cómo acceder a la pagina web de su OneDrive, pregunte en este chat: **¿Como comienzo a utilizar Microsoft OneDrive?**	CHATBOT_onedrive		[]	False	[]	5008
¿Como elimino definitivamente un archivo en Microsoft OneDrive? | eliminar borrar botar MS OneDrive One Drive Como elimino definitivamente archivos en Microsoft OneDrive	Para eliminar definitivamente un archivo en Microsoft OneDrive que ya borró previamente, debe hacer lo siguiente:\n\n**En el navegador**\n\n1.  En la parte izquierda de la pagina web de OneDrive verá el panel de navegación. Haga clic sobre **Papelera de reciclaje.**\n2.  Luego, en la parte central de la página, verá el listado de los archivos que eliminó. Pose el puntero del ratón sobre el que desee recuperar.\n3.  Verá que a la izquierda del nombre del archivo / carpeta, aparecerá un circulo, haga clic sobre el.\n4.  Luego, en la parte superior de la página, haga clic en el botón **Eliminar.**\n\n**En Windows 10**\n\nSi elimina un archivo de OneDrive desde el explorador de archivos, aunque luego vacíe la papelera de reciclaje del sistema, deberá hacer el proceso que figura **En el navegador** para eliminar ese archivo definitivamente.\n\nPara saber más sobre cómo eliminar definitivamente un archivo, [haga clic aquí](https://support.microsoft.com/es-es/office/eliminar-archivos-o-carpetas-en-onedrive-21fe345a-e488-4fa7-932b-f053c1bebe8a).\n\nSi desea saber cómo acceder a la pagina web de su OneDrive, pregunte en este chat: **¿Como comienzo a utilizar Microsoft OneDrive?**	CHATBOT_onedrive		[]	False	[]	5009
¿Como restaurar Microsoft OneDrive a un punto anterior? | restablecer regenerar recuperar punto anterior ataque malware infeccion borrado masivo accidental MS OneDrive One Drive	Para restaurar su Microsoft OneDrive a un estado anterior, siga estos pasos:\n\n**En el navegador**\n\n1.  En la parte superior derecha de la pagina web de OneDrive, verá un icono de una rueda de engranaje, haga clic en el.\n2.  Se desplegará un menú, en el cual figura la opción **Restaurar OneDrive,** haga clic en ella.\n3.  Luego, encontrará un selector de opciones, entre las cuales dispone, restaurar OneDrive al estado de distintos momentos anteriores. Seleccione el que desee.\n4.  Una vez hecha esa selección. Presione en el botón **Restaurar** que se encuentra debajo del selector de tiempo.\n\nPara saber más sobre cómo restaurar OneDrive a un punto anterior, [haga clic aquí](https://support.microsoft.com/es-es/office/restaurar-su-onedrive-3bd43b2b-be98-48a8-a866-878e91263d01).\n\nSi desea saber cómo acceder a la pagina web de su OneDrive, pregunte en este chat: **¿Como comienzo a utilizar Microsoft OneDrive?**	CHATBOT_onedrive		[]	False	[]	5010
¿Como agregar una nueva cuenta en Microsoft OneDrive? | cuentas paralelo multiples varias otra MS OneDrive One Drive Como agregar nuevas cuentas en Microsoft OneDrive	Para agregar otra cuenta profesional de Microsoft OneDrive, haga lo siguiente: \n\n**En Windows 10** \n\n1.  Haga clic en el icono de la nube que se encuentra en el extremo derecho de su barra de tareas de Windows. \n2.  Se abrirá un menú, en la esquina inferior derecha del mismo, verá el botón **Ayuda y configuración,** haga clic en el. \n3.  En el menú que aparece, haga clic sobre **Configuración.** \n4.  Luego, verá que se abrió una ventana, la cual tiene algunas secciones, haga clic en la pestaña de **Cuentas.** \n5.  Una vez ahí, haga clic en el botón **Agregar una cuenta.** \n6.  Inicie sesión con su email y contraseña de Microsoft 365. \n7.  Complete la configuración presionando en **siguiente** en todas las pantallas que lo requiera. \n\nNota: Una vez hechos estos pasos. En su explorador de archivos podrá encontrar las carpetas de sus dos o más cuentas de OneDrive. \n\nPara saber más sobre cómo agregar una nueva cuenta, [haga clic aquí](https://support.microsoft.com/es-es/office/c%C3%B3mo-agregar-una-cuenta-en-onedrive-31b59063-5a94-4847-b846-c13b9e7635e2).	CHATBOT_onedrive		[]	False	[]	5011
¿Como dejar de compartir un archivo en Microsoft OneDrive? | restringir modificar alterar acceso MS OneDrive One Drive Como dejar de compartir archivos en Microsoft OneDrive	Para dejar de compartir un archivo en Microsoft OneDrive, siga estos pasos:\n\n**En el navegador**\n\n1.  En la parte central de la página web de OneDrive, verá todos sus archivos y carpetas. Haga clic derecho sobre el que desee.\n2.  En el menú que se despliega, haga clic sobre la opción **Administrar acceso.**\n3.  A la derecha de la página, verá que se desplegó una columna, si ya está compartiendo con alguien el archivo, verá en esa columna la opción **Dejar de compartir.** Haga clic en ella.\n4.  Se abrirá un cuadro de dialogo que le pedirá confirmación. Haga clic en el botón **Dejar de compartir.**\n\n**En Windows 10**\n\n1.  Abra el explorador de archivos de Windows.\n2.  En la barra lateral izquierda del explorador de archivos, verá la carpeta **OneDrive – Nombre de su empresa.** Haga clic en ella.\n3.  Una vez dentro de ella, haga clic derecho sobre el archivo / carpeta que desee.\n4.  Se abrirá un menú con una serie de opciones, una de ellas será propia de OneDrive y se llama **Compartir.** Haga clic en ella.\n5.  Podrá ver una nueva ventana emergente. Haga clic en el icono de tres puntos que se encuentra en la esquina superior derecha de la misma.\n6.  Se desplegará un pequeño menú. Haga clic en la opción **Administrar acceso.**\n7.  Verá una nueva ventana con todos los accesos que haya otorgado, a la derecha de cada uno de ellos, hay un icono de tres puntos, haga clic en el.\n8.  Una vez dentro de ese acceso especifico, puede hacer clic sobre el icono de la **‘X’** para eliminarlo.\n\nPara saber más sobre cómo dejar de compartir un archivo, [haga clic aquí](https://support.microsoft.com/es-es/office/dejar-de-compartir-archivos-o-carpetas-de-onedrive-o-sharepoint-o-cambiar-los-permisos-0a36470f-d7fe-40a0-bd74-0ac6c1e13323).\n\nSi desea saber cómo acceder a la pagina web de su OneDrive, pregunte en este chat: **¿Como comienzo a utilizar Microsoft OneDrive?**	CHATBOT_onedrive		[]	False	[]	5012
¿Como elegir que carpetas mantener sincronizadas en Microsoft OneDrive? | sincronizar actualizada folders MS OneDrive One Drive Como elegir que carpeta mantener sincronizada en Microsoft OneDrive	Para elegir que carpetas mantener sincronizadas en Microsoft OneDrive, haga lo siguiente:\n\n**En Windows 10**\n\n1.  Haga clic en el icono de la nube que se encuentra en el extremo derecho de su barra de tareas de Windows.\n2.  Se abrirá un menú, en la esquina inferior derecha del mismo, verá el botón **Ayuda y configuración,** haga clic en el.\n3.  En el menú que aparece, haga clic sobre **Configuración.**\n4.  Luego, verá que se abrió una ventana, la cual tiene algunas secciones, haga clic en la pestaña de **Cuentas.**\n5.  Una vez en ella, haga clic en el botón **Elegir carpetas.**\n6.  En esa nueva ventana, marque las carpetas que le interesa que se mantengan sincronizadas.\n7.  Luego, haga clic en el botón **OK.**\n\nPara saber más sobre cómo elegir que carpetas mantener sincronizadas, [haga clic aquí](https://support.microsoft.com/es-es/office/elegir-qu%C3%A9-carpetas-de-onedrive-se-sincronizar%C3%A1n-con-su-equipo-98b8b011-8b94-419b-aa95-a14ff2415e85).	CHATBOT_onedrive		[]	False	[]	5013
¿Como soluciono los problemas de sincronización de Microsoft OneDrive? | error solucionar arreglar reparar MS OneDrive One Drive Como soluciono el problema de sincronizacion de Microsoft OneDrive	Hay diferentes situaciones que pueden estar generando un problema de sincronización de Microsoft OneDrive, cada una de ellas tendrá un icono distinto, con su propio abordaje para ser resuelto. Para conocer más detalles, [haga clic aquí](https://support.microsoft.com/es-es/office/solucionar-problemas-de-sincronizaci%c3%b3n-de-onedrive-0899b115-05f7-45ec-95b2-e4cc8c4670b2?redirectSourcePath=%252fes-es%252foffice%252f83ab0d8a-8400-45b0-8dcf-dc8aa8a6bcf8&ui=es-ES).	CHATBOT_onedrive		[]	False	[]	5014
¿Como guardar capturas de pantalla automaticamente en Microsoft OneDrive? | salvar screenshot screen shot imagen print MS OneDrive One Drive Como guardar captura de pantalla automaticamente en Microsoft OneDrive	Para guardar automáticamente las capturas de pantalla en Microsoft OneDrive, siga estos pasos:\n\n**En Windows 10**\n\n1.  Haga clic en el icono de la nube que se encuentra en el extremo derecho de su barra de tareas de Windows.\n2.  Se abrirá un menú, en la esquina inferior derecha del mismo, verá el botón **Ayuda y configuración,** haga clic en el.\n3.  En el menú que aparece, haga clic sobre **Configuración.**\n4.  Luego, verá que se abrió una ventana, la cual tiene algunas secciones, haga clic en la pestaña de **Copia de seguridad.**\n5.  Entre las opciones de esa sección, marque la que dice **Guardar capturas de pantalla automáticamente en OneDrive.**\n6.  Haga clic en el botón **Aceptar,** ubicado abajo a la derecha de la ventana.\n\nPara saber más sobre cómo guardar capturas de pantalla automáticamente en OneDrive, [haga clic aquí](https://support.microsoft.com/es-es/office/elegir-qu%C3%A9-carpetas-de-onedrive-se-sincronizar%C3%A1n-con-su-equipo-98b8b011-8b94-419b-aa95-a14ff2415e85).	CHATBOT_onedrive		[]	False	[]	5015
